epoch,mode,loss
539,val,0.09840276718139648
540,train,0.09015278864388514
540,val,0.09838446617126465
541,train,0.09008893099698154
541,val,0.09836283683776856
542,train,0.09002477472478693
542,val,0.09834183692932129
543,train,0.08996014643197107
543,val,0.09832082748413086
544,train,0.0898947956586125
544,val,0.09830069541931152
545,train,0.0898303503942008
545,val,0.09828145027160645
546,train,0.08976499962084221
546,val,0.09825953483581543
547,train,0.08970034242880465
547,val,0.09823906898498536
548,train,0.08963497238929825
548,val,0.09821828842163086
549,train,0.08956985280971334
549,val,0.09819950103759766
550,train,0.08950478139549795
550,val,0.0981777286529541
551,train,0.08943898750073982
551,val,0.09815558433532715
552,train,0.0893738197557854
552,val,0.09813703536987305
553,train,0.08930834375246606
553,val,0.09811668395996094
554,train,0.08924288701529455
554,val,0.09809574127197265
555,train,0.08917682339446713
555,val,0.0980751132965088
556,train,0.08911103913278291
556,val,0.09805423736572266
557,train,0.08904577505708945
557,val,0.09803457260131836
558,train,0.08897918161719737
558,val,0.0980140781402588
559,train,0.08891333955706972
559,val,0.09799325942993165
560,train,0.08884656308877348
560,val,0.09797273635864258
561,train,0.08877979625355113
561,val,0.09795245170593261
562,train,0.0887133665759154
562,val,0.0979312515258789
563,train,0.08864626258310646
563,val,0.09791069984436035
564,train,0.08858050722064394
564,val,0.09789082527160645
565,train,0.08851340322783499
565,val,0.09787140846252441
566,train,0.08844627033580434
566,val,0.09784996032714843
567,train,0.088379204875291
567,val,0.09782966613769531
568,train,0.08831266923384233
568,val,0.09781059265136718
569,train,0.08824456340134745
569,val,0.09778974533081054
570,train,0.0881777291346078
570,val,0.0977703857421875
571,train,0.08811070220639007
571,val,0.0977492618560791
572,train,0.08804335738673355
572,val,0.09772749900817872
573,train,0.08797538641727332
573,val,0.0977081298828125
574,train,0.08790734801629577
574,val,0.09768610000610352
575,train,0.08784026328963462
575,val,0.09766512870788574
576,train,0.08777204186025292
576,val,0.09764575958251953
577,train,0.08770454291141394
577,val,0.09762601852416992
578,train,0.08763696689798374
578,val,0.09760562896728515
579,train,0.08756882253319326
579,val,0.09758452415466308
580,train,0.08750090936217646
580,val,0.09756411552429199
581,train,0.08743242783979936
581,val,0.09754387855529785
582,train,0.08736457246722597
582,val,0.09752531051635742
583,train,0.08729607167870107
583,val,0.09750528335571289
584,train,0.08722841860067965
584,val,0.09748255729675293
585,train,0.0871591086339469
585,val,0.09746406555175781
586,train,0.08709076197460444
586,val,0.09744284629821777
587,train,0.08702263687596176
587,val,0.09742183685302734
588,train,0.08695397232518051
588,val,0.09740220069885254
589,train,0.08688472978996509
589,val,0.09738332748413087
590,train,0.08681642166291824
590,val,0.09736201286315918
591,train,0.08674735252303306
591,val,0.09734293937683106
592,train,0.08667822558470446
592,val,0.09732165336608886
593,train,0.08660876148878927
593,val,0.09730173110961914
594,train,0.08653960565123896
594,val,0.09728240966796875
595,train,0.08647005485765862
595,val,0.09726274490356446
596,train,0.0864008797539605
596,val,0.09724048614501953
597,train,0.08633181061407533
597,val,0.09722216606140137
598,train,0.08626192266290839
598,val,0.09720107078552247
599,train,0.08619273792613637
599,val,0.09718075752258301
600,train,0.08612298483800407
600,val,0.09716187477111816
601,train,0.08605366523819741
601,val,0.09714300155639649
602,train,0.08598410481154317
602,val,0.09712178230285645
603,train,0.08591348474675958
603,val,0.09710237503051758
604,train,0.08584402065084439
604,val,0.09708027839660645
605,train,0.08577426756271209
605,val,0.09706174850463867
606,train,0.08570396538936731
606,val,0.09704233169555664
607,train,0.08563384624442669
607,val,0.09702228546142579
608,train,0.08556430508392025
608,val,0.09700210571289063
609,train,0.08549382951524523
609,val,0.09698321342468262
610,train,0.08542419202399976
610,val,0.096962308883667
611,train,0.08535337929773812
611,val,0.09694253921508789
612,train,0.0852832312535758
612,val,0.09692402839660645
613,train,0.08521229329735341
613,val,0.09690430641174316
614,train,0.08514197185786083
614,val,0.09688386917114258
615,train,0.08507199720902876
615,val,0.0968632698059082
616,train,0.08500051016759391
616,val,0.09684503555297852
617,train,0.08493162405611289
617,val,0.09682475090026856
618,train,0.08486015628082584
618,val,0.09680462837219238
619,train,0.08478846694483902
619,val,0.09678614616394043
620,train,0.08471862715904159
620,val,0.09676694869995117
621,train,0.08464849838102707
621,val,0.09674712181091309
622,train,0.08457669344815341
622,val,0.09672780036926269
623,train,0.0845063238432913
623,val,0.09670708656311035
624,train,0.08443472120496961
624,val,0.09668807983398438
625,train,0.08436382178104285
625,val,0.09666791915893555
626,train,0.0842926815302685
626,val,0.09664945602416992
627,train,0.08422160871101148
627,val,0.09663056373596192
628,train,0.08415117167463207
628,val,0.09661044120788574
629,train,0.08408032041607481
629,val,0.0965909481048584
630,train,0.0840086696123836
630,val,0.09657025337219238
631,train,0.08393722110324436
631,val,0.09655307769775391
632,train,0.08386682259916055
632,val,0.09653230667114258
633,train,0.08379514289624763
633,val,0.0965130615234375
634,train,0.08372400264547329
634,val,0.09649489402770996
635,train,0.08365223624489525
635,val,0.09647627830505372
636,train,0.08358098039723406
636,val,0.0964560317993164
637,train,0.08350956078731653
637,val,0.09643678665161133
638,train,0.08343843016961608
638,val,0.09641788482666015
639,train,0.08336631697837753
639,val,0.09639857292175293
640,train,0.08329515746145537
640,val,0.09638090133666992
641,train,0.08322332362936001
641,val,0.09636192321777344
642,train,0.08315205814862492
642,val,0.09634329795837403
643,train,0.08308109129318084
643,val,0.09632390022277831
644,train,0.0830093634248984
644,val,0.09630565643310547
645,train,0.0829383869363804
645,val,0.09628572463989257
646,train,0.0828664471404721
646,val,0.09626633644104005
647,train,0.0827954417527324
647,val,0.09624924659729003
648,train,0.08272327076305043
648,val,0.0962297534942627
649,train,0.08265209197998047
649,val,0.09621106147766113
650,train,0.08257949713504675
650,val,0.09619107246398925
651,train,0.0825086073441939
651,val,0.09617358207702636
652,train,0.08243681204439414
652,val,0.09615345001220703
653,train,0.0823648048169685
653,val,0.09613543510437011
654,train,0.08229327924323804
654,val,0.09611736297607422
655,train,0.08222084816056069
655,val,0.09610002517700195
656,train,0.08214931295375631
656,val,0.0960810661315918
657,train,0.08207776811387804
657,val,0.09606162071228028
658,train,0.08200606914481731
658,val,0.09604269981384278
659,train,0.0819341004496873
659,val,0.09602726936340332
660,train,0.08186254597673512
660,val,0.09600688934326172
661,train,0.08179010526098386
661,val,0.09598862648010253
662,train,0.08171889757869219
662,val,0.09597129821777343
663,train,0.08164626420146287
663,val,0.09595288276672363
664,train,0.08157494092228437
664,val,0.09593499183654786
665,train,0.08150292406178485
665,val,0.0959172534942627
666,train,0.08143032921685113
666,val,0.0958981990814209
667,train,0.08135841832016454
667,val,0.09588069915771484
668,train,0.08128603540285669
668,val,0.09586342811584472
669,train,0.08121375844936178
669,val,0.09584645271301269
670,train,0.08114204984722716
670,val,0.0958272647857666
671,train,0.08106950316766295
671,val,0.0958094310760498
672,train,0.0809970817180595
672,val,0.09579241752624512
673,train,0.0809254694466639
673,val,0.09577641487121583
674,train,0.08085265304103043
674,val,0.09575687408447266
675,train,0.08078034237177685
675,val,0.09574098587036133
676,train,0.08070756449843898
676,val,0.09572231292724609
677,train,0.08063598594280204
677,val,0.09570256233215332
678,train,0.08056371862238104
678,val,0.09568506240844726
679,train,0.08049147538464478
679,val,0.09566925048828125
680,train,0.0804191454492434
680,val,0.09565223693847656
681,train,0.080346420557812
681,val,0.09563551902770996
682,train,0.08027480346987946
682,val,0.0956183910369873
683,train,0.08020219417533489
683,val,0.09559983253479004
684,train,0.08013020621405707
684,val,0.09558344841003417
685,train,0.08005803040783814
685,val,0.09556685447692871
686,train,0.07998566194014116
686,val,0.09555115699768066
687,train,0.0799135198496809
687,val,0.09553228378295898
688,train,0.07984171010027027
688,val,0.09551727294921875
689,train,0.07976876846467605
689,val,0.0954995346069336
690,train,0.07969733922168462
690,val,0.09548291206359863
691,train,0.07962468176177054
691,val,0.09546622276306152
692,train,0.07955260710282759
692,val,0.0954505443572998
693,train,0.0794802290020567
693,val,0.09543314933776856
694,train,0.07940761007443824
694,val,0.09541816711425781
695,train,0.0793358822061558
695,val,0.09540102005004883
696,train,0.07926371603301077
696,val,0.09538455009460449
697,train,0.07919131384955512
697,val,0.09536766052246094
698,train,0.07911954744897708
698,val,0.0953515625
699,train,0.07904757393731011
699,val,0.09533567428588867
700,train,0.07897420844646415
700,val,0.09532102584838867
701,train,0.07890277920347272
701,val,0.09530208587646484
702,train,0.07883067564530806
702,val,0.09528852462768554
703,train,0.07875863470212378
703,val,0.09527067184448242
704,train,0.07868747518520162
704,val,0.09525577545166015
705,train,0.07861458653151387
705,val,0.0952410888671875
706,train,0.07854238182607323
706,val,0.09522477149963379
707,train,0.07847023973561297
707,val,0.09520816802978516
708,train,0.07839712470468849
708,val,0.09519333839416504
709,train,0.07832583995780559
709,val,0.09517627716064453
710,train,0.07825340405859128
710,val,0.09516229629516601
711,train,0.07818038535840584
711,val,0.09514582633972168
712,train,0.07810884533506451
712,val,0.09512961387634278
713,train,0.07803715599907769
713,val,0.09511343002319336
714,train,0.07796440220842457
714,val,0.0950978946685791
715,train,0.07789200484150588
715,val,0.09508243560791016
716,train,0.07781952077692206
716,val,0.09506762504577637
717,train,0.07774779772517657
717,val,0.09505151748657227
718,train,0.07767559783627288
718,val,0.09503608703613281
719,train,0.07760360024192116
719,val,0.09502315521240234
720,train,0.07753075012052903
720,val,0.09500693321228028
721,train,0.07745917156489208
721,val,0.09499131202697754
722,train,0.07738664896801264
722,val,0.09497594833374023
723,train,0.07731475733747387
723,val,0.09495847702026367
724,train,0.07724224919020528
724,val,0.09494557380676269
725,train,0.07717079104799213
725,val,0.09492925643920898
726,train,0.07709805652348682
726,val,0.09491406440734863
727,train,0.0770252930997598
727,val,0.0949016284942627
728,train,0.07695293426513672
728,val,0.09488617897033691
729,train,0.07688067657778962
729,val,0.09487112998962402
730,train,0.07680903540717231
730,val,0.09485464096069336
731,train,0.07673654170951458
731,val,0.09483925819396972
732,train,0.07666553632177488
732,val,0.09482463836669922
733,train,0.07659286441224994
733,val,0.09480879783630371
734,train,0.0765203225492227
734,val,0.09479394912719727
735,train,0.07644800224689523
735,val,0.09477912902832031
736,train,0.07637571566032642
736,val,0.09476643562316894
737,train,0.07630535087200126
737,val,0.09475031852722168
738,train,0.07623209616150518
738,val,0.09473528861999511
739,train,0.07616060430353339
739,val,0.09471919059753418
740,train,0.07608867414069898
740,val,0.09470528602600098
741,train,0.07601606966269137
741,val,0.0946926498413086
742,train,0.07594427436289161
742,val,0.09467850685119629
743,train,0.07587267654110687
743,val,0.09466439247131347
744,train,0.07579955669364544
744,val,0.09465035438537597
745,train,0.07572820933178218
745,val,0.09463560104370117
746,train,0.07565607205785886
746,val,0.09462072372436524
747,train,0.07558396368315726
747,val,0.09460774421691895
748,train,0.07551202388724895
748,val,0.09459486007690429
749,train,0.07544039234970555
749,val,0.09458127975463868
750,train,0.07536895347364021
750,val,0.0945660400390625
751,train,0.07529760129523999
751,val,0.09455291748046875
752,train,0.07522544957170582
752,val,0.09454028129577637
753,train,0.07515445863357698
753,val,0.09452703475952148
754,train,0.07508206608319523
754,val,0.09451163291931153
755,train,0.07501106069545553
755,val,0.09449859619140626
756,train,0.07493968443437056
756,val,0.09448412895202636
757,train,0.07486748936200383
757,val,0.09447179794311523
758,train,0.07479518832582416
758,val,0.09445791244506836
759,train,0.07472463087602095
759,val,0.09444491386413574
760,train,0.07465215162797408
760,val,0.09443036079406739
761,train,0.07458129555287987
761,val,0.09441874504089355
762,train,0.07450950025308012
762,val,0.09440433502197265
763,train,0.07443731481378729
763,val,0.09439160346984864
764,train,0.07436680071281665
764,val,0.09437885284423828
765,train,0.07429420105134597
765,val,0.09436354637145997
766,train,0.07422398557566633
766,val,0.09435285568237305
767,train,0.0741508753612788
767,val,0.09433757781982421
768,train,0.07408086218015113
768,val,0.09432645797729493
769,train,0.07400898018268624
769,val,0.09431422233581543
770,train,0.07393727639708857
770,val,0.09429903984069825
771,train,0.07386620357783154
771,val,0.09428679466247558
772,train,0.07379499107900292
772,val,0.09427380561828613
773,train,0.07372346550527245
773,val,0.09426136016845703
774,train,0.07365198328037455
774,val,0.09424964904785156
775,train,0.07358030357746163
775,val,0.09423770904541015
776,train,0.07350939452046096
776,val,0.09422512054443359
777,train,0.07343806160820855
777,val,0.09420982360839844
778,train,0.07336707548661665
778,val,0.09419692993164062
779,train,0.07329561734440351
779,val,0.09418721199035644
780,train,0.07322465530549636
780,val,0.09417319297790527
781,train,0.07315295151989869
781,val,0.09416430473327636
782,train,0.07308191241640033
782,val,0.0941517162322998
783,train,0.07301111413974955
783,val,0.09413812637329101
784,train,0.0729388901681611
784,val,0.09412835121154785
785,train,0.07286878065629439
785,val,0.09411684036254883
786,train,0.0727979823796436
786,val,0.09410228729248046
787,train,0.07272707813917989
787,val,0.09409120559692383
788,train,0.07265521059132586
788,val,0.09408016204833984
789,train,0.0725844893792663
789,val,0.09406650543212891
790,train,0.07251296380553583
790,val,0.09405566215515136
791,train,0.07244180910515063
791,val,0.09404661178588868
792,train,0.07237198858550101
792,val,0.0940342140197754
793,train,0.07230059787480518
793,val,0.09401853561401367
794,train,0.07223010785651929
794,val,0.09401017189025879
795,train,0.07215896760574494
795,val,0.09399983406066895
796,train,0.07208911337033667
796,val,0.09398848533630372
797,train,0.07201784307306464
797,val,0.0939781665802002
798,train,0.0719464427292949
798,val,0.09396610260009766
799,train,0.07187557220458984
799,val,0.09395413398742676
800,train,0.07180494250673236
800,val,0.09394270896911622
